Date	Time	North Bound	South Bound	West Bound	East Bound	Location
Sun, Nov 10, 2013	02:00 PM	1	0			Peachtree Center South
Sun, Nov 10, 2013	03:00 PM	0	0			Peachtree Center South
Sun, Nov 10, 2013	04:00 PM	0	0			Peachtree Center South
Sun, Nov 10, 2013	05:00 PM	1	0			Peachtree Center South
Sun, Nov 10, 2013	06:00 PM	1	0			Peachtree Center South
Sun, Nov 10, 2013	07:00 PM	0	1			Peachtree Center South
Sun, Nov 10, 2013	08:00 PM	0	0			Peachtree Center South
Sun, Nov 10, 2013	09:00 PM	0	0			Peachtree Center South
Sun, Nov 10, 2013	10:00 PM	2	1			Peachtree Center South
Sun, Nov 10, 2013	11:00 PM	0	0			Peachtree Center South
Mon, Nov 11, 2013	12:00 AM	0	0			Peachtree Center South
Mon, Nov 11, 2013	01:00 AM	0	0			Peachtree Center South
Mon, Nov 11, 2013	02:00 AM	0	0			Peachtree Center South
Mon, Nov 11, 2013	03:00 AM	0	0			Peachtree Center South
Mon, Nov 11, 2013	04:00 AM	0	0			Peachtree Center South
Mon, Nov 11, 2013	05:00 AM	0	0			Peachtree Center South
Mon, Nov 11, 2013	06:00 AM	0	0			Peachtree Center South
Mon, Nov 11, 2013	07:00 AM	0	0			Peachtree Center South
Mon, Nov 11, 2013	08:00 AM	2	1			Peachtree Center South
Mon, Nov 11, 2013	09:00 AM	1	1			Peachtree Center South
Mon, Nov 11, 2013	10:00 AM	1	0			Peachtree Center South
Mon, Nov 11, 2013	11:00 AM	0	0			Peachtree Center South
Mon, Nov 11, 2013	12:00 PM	0	1			Peachtree Center South
Mon, Nov 11, 2013	01:00 PM	1	0			Peachtree Center South
Mon, Nov 11, 2013	02:00 PM	1	1			Peachtree Center South
Mon, Nov 11, 2013	03:00 PM	0	0			Peachtree Center South
Mon, Nov 11, 2013	04:00 PM	4	0			Peachtree Center South
Mon, Nov 11, 2013	05:00 PM	2	0			Peachtree Center South
Mon, Nov 11, 2013	06:00 PM	2	0			Peachtree Center South
Mon, Nov 11, 2013	07:00 PM	0	0			Peachtree Center South
Mon, Nov 11, 2013	08:00 PM	1	0			Peachtree Center South
Mon, Nov 11, 2013	09:00 PM	0	1			Peachtree Center South
Mon, Nov 11, 2013	10:00 PM	0	0			Peachtree Center South
Mon, Nov 11, 2013	11:00 PM	0	0			Peachtree Center South
Tue, Nov 12, 2013	12:00 AM	1	0			Peachtree Center South
Tue, Nov 12, 2013	01:00 AM	0	0			Peachtree Center South
Tue, Nov 12, 2013	02:00 AM	0	0			Peachtree Center South
Tue, Nov 12, 2013	03:00 AM	0	0			Peachtree Center South
Tue, Nov 12, 2013	04:00 AM	0	0			Peachtree Center South
Tue, Nov 12, 2013	05:00 AM	0	0			Peachtree Center South
Tue, Nov 12, 2013	06:00 AM	0	0			Peachtree Center South
Tue, Nov 12, 2013	07:00 AM	0	0			Peachtree Center South
Tue, Nov 12, 2013	08:00 AM	0	0			Peachtree Center South
Tue, Nov 12, 2013	09:00 AM	1	0			Peachtree Center South
Tue, Nov 12, 2013	10:00 AM	0	0			Peachtree Center South
Tue, Nov 12, 2013	11:00 AM	0	0			Peachtree Center South
Tue, Nov 12, 2013	12:00 PM	1	0			Peachtree Center South
Tue, Nov 12, 2013	01:00 PM	0	0			Peachtree Center South
Tue, Nov 12, 2013	02:00 PM	0	1			Peachtree Center South
Tue, Nov 12, 2013	03:00 PM	2	0			Peachtree Center South
Tue, Nov 12, 2013	04:00 PM	0	0			Peachtree Center South
Tue, Nov 12, 2013	05:00 PM	1	1			Peachtree Center South
Tue, Nov 12, 2013	06:00 PM	0	0			Peachtree Center South
Tue, Nov 12, 2013	07:00 PM	0	0			Peachtree Center South
Tue, Nov 12, 2013	08:00 PM	1	0			Peachtree Center South
Tue, Nov 12, 2013	09:00 PM	0	0			Peachtree Center South
Tue, Nov 12, 2013	10:00 PM	1	0			Peachtree Center South
Tue, Nov 12, 2013	11:00 PM	0	0			Peachtree Center South
Wed, Nov 13, 2013	12:00 AM	0	0			Peachtree Center South
Wed, Nov 13, 2013	01:00 AM	0	0			Peachtree Center South
Wed, Nov 13, 2013	02:00 AM	0	0			Peachtree Center South
Wed, Nov 13, 2013	03:00 AM	0	0			Peachtree Center South
Wed, Nov 13, 2013	04:00 AM	0	0			Peachtree Center South
Wed, Nov 13, 2013	05:00 AM	0	0			Peachtree Center South
Wed, Nov 13, 2013	06:00 AM	0	0			Peachtree Center South
Wed, Nov 13, 2013	07:00 AM	0	0			Peachtree Center South
Wed, Nov 13, 2013	08:00 AM	1	0			Peachtree Center South
Wed, Nov 13, 2013	09:00 AM	0	0			Peachtree Center South
Wed, Nov 13, 2013	10:00 AM	0	0			Peachtree Center South
Wed, Nov 13, 2013	11:00 AM	0	0			Peachtree Center South
Wed, Nov 13, 2013	12:00 PM	0	0			Peachtree Center South
Wed, Nov 13, 2013	01:00 PM	1	1			Peachtree Center South
Wed, Nov 13, 2013	02:00 PM	0	0			Peachtree Center South
Wed, Nov 13, 2013	03:00 PM	0	0			Peachtree Center South
Wed, Nov 13, 2013	04:00 PM	1	0			Peachtree Center South
Wed, Nov 13, 2013	05:00 PM	2	0			Peachtree Center South
Wed, Nov 13, 2013	06:00 PM	1	0			Peachtree Center South
Wed, Nov 13, 2013	07:00 PM	2	0			Peachtree Center South
Wed, Nov 13, 2013	08:00 PM	0	0			Peachtree Center South
Wed, Nov 13, 2013	09:00 PM	0	0			Peachtree Center South
Wed, Nov 13, 2013	10:00 PM	0	0			Peachtree Center South
Wed, Nov 13, 2013	11:00 PM	0	0			Peachtree Center South
Thu, Nov 14, 2013	12:00 AM	0	0			Peachtree Center South
Thu, Nov 14, 2013	01:00 AM	0	0			Peachtree Center South
Thu, Nov 14, 2013	02:00 AM	0	0			Peachtree Center South
Thu, Nov 14, 2013	03:00 AM	0	0			Peachtree Center South
Thu, Nov 14, 2013	04:00 AM	0	0			Peachtree Center South
Thu, Nov 14, 2013	05:00 AM	0	0			Peachtree Center South
Thu, Nov 14, 2013	06:00 AM	1	0			Peachtree Center South
Thu, Nov 14, 2013	07:00 AM	0	0			Peachtree Center South
Thu, Nov 14, 2013	08:00 AM	0	0			Peachtree Center South
Thu, Nov 14, 2013	09:00 AM	0	0			Peachtree Center South
Thu, Nov 14, 2013	10:00 AM	0	0			Peachtree Center South
Thu, Nov 14, 2013	11:00 AM	1	0			Peachtree Center South
Thu, Nov 14, 2013	12:00 PM	2	0			Peachtree Center South
Thu, Nov 14, 2013	01:00 PM	0	1			Peachtree Center South
Thu, Nov 14, 2013	02:00 PM	0	0			Peachtree Center South
Thu, Nov 14, 2013	03:00 PM	0	0			Peachtree Center South
Thu, Nov 14, 2013	04:00 PM	1	0			Peachtree Center South
Thu, Nov 14, 2013	05:00 PM	2	0			Peachtree Center South
Thu, Nov 14, 2013	06:00 PM	1	0			Peachtree Center South
Thu, Nov 14, 2013	07:00 PM	2	0			Peachtree Center South
Thu, Nov 14, 2013	08:00 PM	0	0			Peachtree Center South
Thu, Nov 14, 2013	09:00 PM	0	0			Peachtree Center South
Thu, Nov 14, 2013	10:00 PM	0	0			Peachtree Center South
Thu, Nov 14, 2013	11:00 PM	3	0			Peachtree Center South
Fri, Nov 15, 2013	12:00 AM	0	0			Peachtree Center South
Fri, Nov 15, 2013	01:00 AM	0	0			Peachtree Center South
Fri, Nov 15, 2013	02:00 AM	0	0			Peachtree Center South
Fri, Nov 15, 2013	03:00 AM	0	0			Peachtree Center South
Fri, Nov 15, 2013	04:00 AM	0	0			Peachtree Center South
Fri, Nov 15, 2013	05:00 AM	0	0			Peachtree Center South
Fri, Nov 15, 2013	06:00 AM	0	0			Peachtree Center South
Fri, Nov 15, 2013	07:00 AM	0	0			Peachtree Center South
Fri, Nov 15, 2013	08:00 AM	0	0			Peachtree Center South
Fri, Nov 15, 2013	09:00 AM	0	0			Peachtree Center South
Fri, Nov 15, 2013	10:00 AM	0	0			Peachtree Center South
Fri, Nov 15, 2013	11:00 AM	0	0			Peachtree Center South
Fri, Nov 15, 2013	12:00 PM	2	0			Peachtree Center South
Fri, Nov 15, 2013	01:00 PM	0	0			Peachtree Center South
Fri, Nov 15, 2013	02:00 PM	0	0			Peachtree Center South
Fri, Nov 15, 2013	03:00 PM	0	0			Peachtree Center South
Fri, Nov 15, 2013	04:00 PM	0	0			Peachtree Center South
Fri, Nov 15, 2013	05:00 PM	1	0			Peachtree Center South
Fri, Nov 15, 2013	06:00 PM	0	0			Peachtree Center South
Fri, Nov 15, 2013	07:00 PM	0	0			Peachtree Center South
Fri, Nov 15, 2013	08:00 PM	0	0			Peachtree Center South
Fri, Nov 15, 2013	09:00 PM	1	0			Peachtree Center South
Fri, Nov 15, 2013	10:00 PM	0	0			Peachtree Center South
Fri, Nov 15, 2013	11:00 PM	0	0			Peachtree Center South
Sat, Nov 16, 2013	12:00 AM	0	0			Peachtree Center South
Sat, Nov 16, 2013	01:00 AM	0	0			Peachtree Center South
Sat, Nov 16, 2013	02:00 AM	0	0			Peachtree Center South
Sat, Nov 16, 2013	03:00 AM	0	0			Peachtree Center South
Sat, Nov 16, 2013	04:00 AM	0	0			Peachtree Center South
Sat, Nov 16, 2013	05:00 AM	0	0			Peachtree Center South
Sat, Nov 16, 2013	06:00 AM	0	0			Peachtree Center South
Sat, Nov 16, 2013	07:00 AM	0	0			Peachtree Center South
Sat, Nov 16, 2013	08:00 AM	0	0			Peachtree Center South
Sat, Nov 16, 2013	09:00 AM	0	0			Peachtree Center South
Sat, Nov 16, 2013	10:00 AM	0	0			Peachtree Center South
Sat, Nov 16, 2013	11:00 AM	0	0			Peachtree Center South
Sat, Nov 16, 2013	12:00 PM	0	0			Peachtree Center South
Sat, Nov 16, 2013	01:00 PM	0	0			Peachtree Center South
Sat, Nov 16, 2013	02:00 PM	0	0			Peachtree Center South
Sat, Nov 16, 2013	03:00 PM	0	0			Peachtree Center South
Sat, Nov 16, 2013	04:00 PM	2	0			Peachtree Center South
Sat, Nov 16, 2013	05:00 PM	2	1			Peachtree Center South
Sat, Nov 16, 2013	06:00 PM	1	0			Peachtree Center South
Sat, Nov 16, 2013	07:00 PM	0	0			Peachtree Center South
Sat, Nov 16, 2013	08:00 PM	0	0			Peachtree Center South
Sat, Nov 16, 2013	09:00 PM	0	0			Peachtree Center South
Sat, Nov 16, 2013	10:00 PM	0	0			Peachtree Center South
Sat, Nov 16, 2013	11:00 PM	2	0			Peachtree Center South
Sun, Nov 17, 2013	12:00 AM	0	0			Peachtree Center South
Sun, Nov 17, 2013	01:00 AM	0	0			Peachtree Center South
Sun, Nov 17, 2013	02:00 AM	0	0			Peachtree Center South
Sun, Nov 17, 2013	03:00 AM	0	0			Peachtree Center South
Sun, Nov 17, 2013	04:00 AM	0	0			Peachtree Center South
Sun, Nov 17, 2013	05:00 AM	0	0			Peachtree Center South
Sun, Nov 17, 2013	06:00 AM	0	0			Peachtree Center South
Sun, Nov 17, 2013	07:00 AM	0	0			Peachtree Center South
Sun, Nov 17, 2013	08:00 AM	1	0			Peachtree Center South
Sun, Nov 17, 2013	09:00 AM	1	0			Peachtree Center South
Sun, Nov 17, 2013	10:00 AM	0	0			Peachtree Center South
Sun, Nov 17, 2013	11:00 AM	0	0			Peachtree Center South
Sun, Nov 17, 2013	12:00 PM	0	0			Peachtree Center South
Sun, Nov 17, 2013	01:00 PM	0	0			Peachtree Center South
Sun, Nov 17, 2013	02:00 PM	0	0			Peachtree Center South
Sun, Nov 17, 2013	03:00 PM	1	0			Peachtree Center South
Sun, Nov 17, 2013	04:00 PM	0	0			Peachtree Center South
Sun, Nov 17, 2013	05:00 PM	0	0			Peachtree Center South
Sun, Nov 17, 2013	06:00 PM	0	0			Peachtree Center South
Sun, Nov 17, 2013	07:00 PM	0	0			Peachtree Center South
Sun, Nov 17, 2013	08:00 PM	0	0			Peachtree Center South
Sun, Nov 17, 2013	09:00 PM	0	0			Peachtree Center South
Sun, Nov 17, 2013	10:00 PM	0	0			Peachtree Center South
Sun, Nov 17, 2013	11:00 PM	0	0			Peachtree Center South
Mon, Nov 18, 2013	12:00 AM	0	0			Peachtree Center South
Mon, Nov 18, 2013	01:00 AM	0	0			Peachtree Center South
Mon, Nov 18, 2013	02:00 AM	0	0			Peachtree Center South
Mon, Nov 18, 2013	03:00 AM	1	0			Peachtree Center South
Mon, Nov 18, 2013	04:00 AM	0	0			Peachtree Center South
Mon, Nov 18, 2013	05:00 AM	0	0			Peachtree Center South
Mon, Nov 18, 2013	06:00 AM	0	0			Peachtree Center South
Mon, Nov 18, 2013	07:00 AM	1	0			Peachtree Center South
Mon, Nov 18, 2013	08:00 AM	1	0			Peachtree Center South
Mon, Nov 18, 2013	09:00 AM	0	0			Peachtree Center South
Mon, Nov 18, 2013	10:00 AM	0	0			Peachtree Center South
Mon, Nov 18, 2013	11:00 AM	0	0			Peachtree Center South
Mon, Nov 18, 2013	12:00 PM	0	0			Peachtree Center South
Mon, Nov 18, 2013	01:00 PM	0	0			Peachtree Center South
Mon, Nov 18, 2013	02:00 PM	0	0			Peachtree Center South
Mon, Nov 18, 2013	03:00 PM	0	0			Peachtree Center South
Mon, Nov 18, 2013	04:00 PM	1	0			Peachtree Center South
Mon, Nov 18, 2013	05:00 PM	1	0			Peachtree Center South
Mon, Nov 18, 2013	06:00 PM	1	0			Peachtree Center South
Mon, Nov 18, 2013	07:00 PM	0	0			Peachtree Center South
Mon, Nov 18, 2013	08:00 PM	0	0			Peachtree Center South
Mon, Nov 18, 2013	09:00 PM	1	1			Peachtree Center South
Mon, Nov 18, 2013	10:00 PM	0	0			Peachtree Center South
Mon, Nov 18, 2013	11:00 PM	0	1			Peachtree Center South
Tue, Nov 19, 2013	12:00 AM	0	0			Peachtree Center South
Tue, Nov 19, 2013	01:00 AM	0	0			Peachtree Center South
Tue, Nov 19, 2013	02:00 AM	0	0			Peachtree Center South
Tue, Nov 19, 2013	03:00 AM	0	0			Peachtree Center South
Tue, Nov 19, 2013	04:00 AM	0	0			Peachtree Center South
Tue, Nov 19, 2013	05:00 AM	0	0			Peachtree Center South
Tue, Nov 19, 2013	06:00 AM	0	0			Peachtree Center South
Tue, Nov 19, 2013	07:00 AM	0	0			Peachtree Center South
Tue, Nov 19, 2013	08:00 AM	0	0			Peachtree Center South
Tue, Nov 19, 2013	09:00 AM	0	0			Peachtree Center South
Tue, Nov 19, 2013	10:00 AM	0	0			Peachtree Center South
Tue, Nov 19, 2013	11:00 AM	1	0			Peachtree Center South
Tue, Nov 19, 2013	12:00 PM	1	0			Peachtree Center South
Tue, Nov 19, 2013	01:00 PM	0	0			Peachtree Center South
Tue, Nov 19, 2013	02:00 PM	1	0			Peachtree Center South
Tue, Nov 19, 2013	03:00 PM	3	0			Peachtree Center South
Tue, Nov 19, 2013	04:00 PM	2	1			Peachtree Center South
Tue, Nov 19, 2013	05:00 PM	0	0			Peachtree Center South
Tue, Nov 19, 2013	06:00 PM	4	0			Peachtree Center South
Tue, Nov 19, 2013	07:00 PM	2	0			Peachtree Center South
Tue, Nov 19, 2013	08:00 PM	0	1			Peachtree Center South
Tue, Nov 19, 2013	09:00 PM	0	0			Peachtree Center South
Tue, Nov 19, 2013	10:00 PM	0	0			Peachtree Center South
Tue, Nov 19, 2013	11:00 PM	0	0			Peachtree Center South
Wed, Nov 20, 2013	12:00 AM	0	0			Peachtree Center South
Wed, Nov 20, 2013	01:00 AM	0	0			Peachtree Center South
Wed, Nov 20, 2013	02:00 AM	0	0			Peachtree Center South
Wed, Nov 20, 2013	03:00 AM	0	0			Peachtree Center South
Wed, Nov 20, 2013	04:00 AM	0	0			Peachtree Center South
Wed, Nov 20, 2013	05:00 AM	0	0			Peachtree Center South
Wed, Nov 20, 2013	06:00 AM	0	0			Peachtree Center South
Wed, Nov 20, 2013	07:00 AM	0	0			Peachtree Center South
Wed, Nov 20, 2013	08:00 AM	0	0			Peachtree Center South
Wed, Nov 20, 2013	09:00 AM	1	0			Peachtree Center South
Wed, Nov 20, 2013	10:00 AM	0	0			Peachtree Center South
Wed, Nov 20, 2013	11:00 AM	1	0			Peachtree Center South
Wed, Nov 20, 2013	12:00 PM	0	0			Peachtree Center South
Wed, Nov 20, 2013	01:00 PM	0	0			Peachtree Center South
Wed, Nov 20, 2013	02:00 PM	1	1			Peachtree Center South
Wed, Nov 20, 2013	03:00 PM	1	0			Peachtree Center South
Wed, Nov 20, 2013	04:00 PM	1	0			Peachtree Center South
Wed, Nov 20, 2013	05:00 PM	3	1			Peachtree Center South
Wed, Nov 20, 2013	06:00 PM	1	0			Peachtree Center South
Wed, Nov 20, 2013	07:00 PM	0	0			Peachtree Center South
Wed, Nov 20, 2013	08:00 PM	1	0			Peachtree Center South
Wed, Nov 20, 2013	09:00 PM	0	0			Peachtree Center South
Wed, Nov 20, 2013	10:00 PM	0	0			Peachtree Center South
Wed, Nov 20, 2013	11:00 PM	0	0			Peachtree Center South
Thu, Nov 21, 2013	12:00 AM	0	0			Peachtree Center South
Thu, Nov 21, 2013	01:00 AM	0	0			Peachtree Center South
Thu, Nov 21, 2013	02:00 AM	0	0			Peachtree Center South
Thu, Nov 21, 2013	03:00 AM	0	0			Peachtree Center South
Thu, Nov 21, 2013	04:00 AM	0	0			Peachtree Center South
Thu, Nov 21, 2013	05:00 AM	0	0			Peachtree Center South
Thu, Nov 21, 2013	06:00 AM	1	0			Peachtree Center South
Thu, Nov 21, 2013	07:00 AM	3	0			Peachtree Center South
Thu, Nov 21, 2013	08:00 AM	0	0			Peachtree Center South
Thu, Nov 21, 2013	09:00 AM	0	0			Peachtree Center South
Thu, Nov 21, 2013	10:00 AM	0	1			Peachtree Center South
Thu, Nov 21, 2013	11:00 AM	0	0			Peachtree Center South
Thu, Nov 21, 2013	12:00 PM	1	0			Peachtree Center South
Thu, Nov 21, 2013	01:00 PM	0	0			Peachtree Center South
Thu, Nov 21, 2013	02:00 PM	0	0			Peachtree Center South
Thu, Nov 21, 2013	03:00 PM	0	0			Peachtree Center South
Thu, Nov 21, 2013	04:00 PM	0	0			Peachtree Center South
Thu, Nov 21, 2013	05:00 PM	0	0			Peachtree Center South
Thu, Nov 21, 2013	06:00 PM	0	0			Peachtree Center South
Thu, Nov 21, 2013	07:00 PM	1	0			Peachtree Center South
Thu, Nov 21, 2013	08:00 PM	0	0			Peachtree Center South
Thu, Nov 21, 2013	09:00 PM	0	0			Peachtree Center South
Thu, Nov 21, 2013	10:00 PM	1	0			Peachtree Center South
Thu, Nov 21, 2013	11:00 PM	0	0			Peachtree Center South
Fri, Nov 22, 2013	12:00 AM	0	0			Peachtree Center South
Fri, Nov 22, 2013	01:00 AM	0	0			Peachtree Center South
Fri, Nov 22, 2013	02:00 AM	0	0			Peachtree Center South
Fri, Nov 22, 2013	03:00 AM	0	0			Peachtree Center South
Fri, Nov 22, 2013	04:00 AM	0	0			Peachtree Center South
Fri, Nov 22, 2013	05:00 AM	0	0			Peachtree Center South
Fri, Nov 22, 2013	06:00 AM	0	0			Peachtree Center South
Fri, Nov 22, 2013	07:00 AM	0	0			Peachtree Center South
Fri, Nov 22, 2013	08:00 AM	0	0			Peachtree Center South
Fri, Nov 22, 2013	09:00 AM	0	0			Peachtree Center South
Fri, Nov 22, 2013	10:00 AM	0	0			Peachtree Center South
Fri, Nov 22, 2013	11:00 AM	1	0			Peachtree Center South
Fri, Nov 22, 2013	12:00 PM	1	0			Peachtree Center South
Fri, Nov 22, 2013	01:00 PM	1	3			Peachtree Center South
Fri, Nov 22, 2013	02:00 PM	0	0			Peachtree Center South
Wed, Sep 11, 2013	11:00 AM	1	0			Peachtree Center North
Wed, Sep 11, 2013	12:00 PM	3	1			Peachtree Center North
Wed, Sep 11, 2013	01:00 PM	0	1			Peachtree Center North
Wed, Sep 11, 2013	02:00 PM	0	0			Peachtree Center North
Wed, Sep 11, 2013	03:00 PM	1	0			Peachtree Center North
Wed, Sep 11, 2013	04:00 PM	8	1			Peachtree Center North
Wed, Sep 11, 2013	05:00 PM	108	4			Peachtree Center North
Wed, Sep 11, 2013	06:00 PM	6	0			Peachtree Center North
Wed, Sep 11, 2013	07:00 PM	0	0			Peachtree Center North
Wed, Sep 11, 2013	08:00 PM	0	0			Peachtree Center North
Wed, Sep 11, 2013	09:00 PM	3	0			Peachtree Center North
Wed, Sep 11, 2013	10:00 PM	0	0			Peachtree Center North
Wed, Sep 11, 2013	11:00 PM	0	0			Peachtree Center North
Thu, Sep 12, 2013	12:00 AM	0	0			Peachtree Center North
Thu, Sep 12, 2013	01:00 AM	0	0			Peachtree Center North
Thu, Sep 12, 2013	02:00 AM	0	0			Peachtree Center North
Thu, Sep 12, 2013	03:00 AM	1	0			Peachtree Center North
Thu, Sep 12, 2013	04:00 AM	0	0			Peachtree Center North
Thu, Sep 12, 2013	05:00 AM	0	0			Peachtree Center North
Thu, Sep 12, 2013	06:00 AM	0	0			Peachtree Center North
Thu, Sep 12, 2013	07:00 AM	3	0			Peachtree Center North
Thu, Sep 12, 2013	08:00 AM	0	0			Peachtree Center North
Thu, Sep 12, 2013	09:00 AM	2	0			Peachtree Center North
Thu, Sep 12, 2013	10:00 AM	0	0			Peachtree Center North
Thu, Sep 12, 2013	11:00 AM	2	0			Peachtree Center North
Thu, Sep 12, 2013	12:00 PM	7	0			Peachtree Center North
Thu, Sep 12, 2013	01:00 PM	1	0			Peachtree Center North
Thu, Sep 12, 2013	02:00 PM	0	0			Peachtree Center North
Thu, Sep 12, 2013	03:00 PM	2	0			Peachtree Center North
Thu, Sep 12, 2013	04:00 PM	102	3			Peachtree Center North
Thu, Sep 12, 2013	05:00 PM	216	7			Peachtree Center North
Thu, Sep 12, 2013	06:00 PM	238	10			Peachtree Center North
Thu, Sep 12, 2013	07:00 PM	276	44			Peachtree Center North
Thu, Sep 12, 2013	08:00 PM	34	3			Peachtree Center North
Thu, Sep 12, 2013	09:00 PM	1	0			Peachtree Center North
Thu, Sep 12, 2013	10:00 PM	2	0			Peachtree Center North
Thu, Sep 12, 2013	11:00 PM	0	0			Peachtree Center North
Fri, Sep 13, 2013	12:00 AM	0	0			Peachtree Center North
Fri, Sep 13, 2013	01:00 AM	0	0			Peachtree Center North
Fri, Sep 13, 2013	02:00 AM	0	0			Peachtree Center North
Fri, Sep 13, 2013	03:00 AM	0	0			Peachtree Center North
Fri, Sep 13, 2013	04:00 AM	0	0			Peachtree Center North
Fri, Sep 13, 2013	05:00 AM	1	0			Peachtree Center North
Fri, Sep 13, 2013	06:00 AM	0	0			Peachtree Center North
Fri, Sep 13, 2013	07:00 AM	0	0			Peachtree Center North
Fri, Sep 13, 2013	08:00 AM	4	0			Peachtree Center North
Fri, Sep 13, 2013	09:00 AM	0	0			Peachtree Center North
Fri, Sep 13, 2013	10:00 AM	0	1			Peachtree Center North
Fri, Sep 13, 2013	11:00 AM	1	0			Peachtree Center North
Fri, Sep 13, 2013	12:00 PM	0	0			Peachtree Center North
Fri, Sep 13, 2013	01:00 PM	3	1			Peachtree Center North
Fri, Sep 13, 2013	02:00 PM	4	0			Peachtree Center North
Fri, Sep 13, 2013	03:00 PM	7	0			Peachtree Center North
Fri, Sep 13, 2013	04:00 PM	13	0			Peachtree Center North
Fri, Sep 13, 2013	05:00 PM	83	0			Peachtree Center North
Fri, Sep 13, 2013	06:00 PM	5	0			Peachtree Center North
Fri, Sep 13, 2013	07:00 PM	5	0			Peachtree Center North
Fri, Sep 13, 2013	08:00 PM	0	0			Peachtree Center North
Fri, Sep 13, 2013	09:00 PM	3	0			Peachtree Center North
Fri, Sep 13, 2013	10:00 PM	0	0			Peachtree Center North
Fri, Sep 13, 2013	11:00 PM	3	0			Peachtree Center North
Sat, Sep 14, 2013	12:00 AM	0	0			Peachtree Center North
Sat, Sep 14, 2013	01:00 AM	0	0			Peachtree Center North
Sat, Sep 14, 2013	02:00 AM	0	0			Peachtree Center North
Sat, Sep 14, 2013	03:00 AM	0	0			Peachtree Center North
Sat, Sep 14, 2013	04:00 AM	0	0			Peachtree Center North
Sat, Sep 14, 2013	05:00 AM	2	0			Peachtree Center North
Sat, Sep 14, 2013	06:00 AM	0	0			Peachtree Center North
Sat, Sep 14, 2013	07:00 AM	0	0			Peachtree Center North
Sat, Sep 14, 2013	08:00 AM	0	0			Peachtree Center North
Sat, Sep 14, 2013	09:00 AM	1	0			Peachtree Center North
Sat, Sep 14, 2013	10:00 AM	0	0			Peachtree Center North
Sat, Sep 14, 2013	11:00 AM	0	0			Peachtree Center North
Sat, Sep 14, 2013	12:00 PM	0	0			Peachtree Center North
Sat, Sep 14, 2013	01:00 PM	2	0			Peachtree Center North
Sat, Sep 14, 2013	02:00 PM	0	1			Peachtree Center North
Sat, Sep 14, 2013	03:00 PM	0	0			Peachtree Center North
Sat, Sep 14, 2013	04:00 PM	0	0			Peachtree Center North
Sat, Sep 14, 2013	05:00 PM	0	0			Peachtree Center North
Sat, Sep 14, 2013	06:00 PM	4	0			Peachtree Center North
Sat, Sep 14, 2013	07:00 PM	0	0			Peachtree Center North
Sat, Sep 14, 2013	08:00 PM	6	0			Peachtree Center North
Sat, Sep 14, 2013	09:00 PM	0	0			Peachtree Center North
Sat, Sep 14, 2013	10:00 PM	2	0			Peachtree Center North
Sat, Sep 14, 2013	11:00 PM	0	0			Peachtree Center North
Sun, Sep 15, 2013	12:00 AM	3	0			Peachtree Center North
Sun, Sep 15, 2013	01:00 AM	0	0			Peachtree Center North
Sun, Sep 15, 2013	02:00 AM	1	1			Peachtree Center North
Sun, Sep 15, 2013	03:00 AM	2	0			Peachtree Center North
Sun, Sep 15, 2013	04:00 AM	0	0			Peachtree Center North
Sun, Sep 15, 2013	05:00 AM	1	1			Peachtree Center North
Sun, Sep 15, 2013	06:00 AM	3	0			Peachtree Center North
Sun, Sep 15, 2013	07:00 AM	0	0			Peachtree Center North
Sun, Sep 15, 2013	08:00 AM	0	0			Peachtree Center North
Sun, Sep 15, 2013	09:00 AM	0	3			Peachtree Center North
Sun, Sep 15, 2013	10:00 AM	0	0			Peachtree Center North
Sun, Sep 15, 2013	11:00 AM	0	0			Peachtree Center North
Sun, Sep 15, 2013	12:00 PM	7	1			Peachtree Center North
Sun, Sep 15, 2013	01:00 PM	10	5			Peachtree Center North
Sun, Sep 15, 2013	02:00 PM	6	1			Peachtree Center North
Sun, Sep 15, 2013	03:00 PM	1	0			Peachtree Center North
Sun, Sep 15, 2013	04:00 PM	1	0			Peachtree Center North
Sun, Sep 15, 2013	05:00 PM	1	1			Peachtree Center North
Sun, Sep 15, 2013	06:00 PM	0	0			Peachtree Center North
Sun, Sep 15, 2013	07:00 PM	4	4			Peachtree Center North
Sun, Sep 15, 2013	08:00 PM	0	0			Peachtree Center North
Sun, Sep 15, 2013	09:00 PM	9	0			Peachtree Center North
Sun, Sep 15, 2013	10:00 PM	3	2			Peachtree Center North
Sun, Sep 15, 2013	11:00 PM	0	0			Peachtree Center North
Mon, Sep 16, 2013	12:00 AM	0	0			Peachtree Center North
Mon, Sep 16, 2013	01:00 AM	0	0			Peachtree Center North
Mon, Sep 16, 2013	02:00 AM	0	0			Peachtree Center North
Mon, Sep 16, 2013	03:00 AM	0	0			Peachtree Center North
Mon, Sep 16, 2013	04:00 AM	0	0			Peachtree Center North
Mon, Sep 16, 2013	05:00 AM	0	0			Peachtree Center North
Mon, Sep 16, 2013	06:00 AM	0	0			Peachtree Center North
Mon, Sep 16, 2013	07:00 AM	1	0			Peachtree Center North
Mon, Sep 16, 2013	08:00 AM	1	0			Peachtree Center North
Mon, Sep 16, 2013	09:00 AM	0	1			Peachtree Center North
Mon, Sep 16, 2013	10:00 AM	0	1			Peachtree Center North
Mon, Sep 16, 2013	11:00 AM	0	0			Peachtree Center North
